0,1,2,3,4,5,,,,,
0,2252666348,Sat Jun 20 06:45:12 PDT 2009,NO_QUERY,JonathanCGS,Have to do 5 volunteer hours today ,,,,,
4,1564755039,Mon Apr 20 04:48:34 PDT 2009,NO_QUERY,sarahcd2004,Morning everyone! I'm at work already. Just another Manic Monday! ,,,,,
0,2056409090,Sat Jun 06 11:05:28 PDT 2009,NO_QUERY,nmhrbrtsn,"I want food, cigarettee and a toliet ",,,,,
4,1824223797,Sun May 17 00:30:17 PDT 2009,NO_QUERY,susanahG,"@ferryinfo ooh thanks ferryinfo for retweeting my message  I'm a huge Sydney ferries fan! Love Sydney, love the harbour! Love the ferries!",,,,,
0,2198319939,Tue Jun 16 15:54:49 PDT 2009,NO_QUERY,sociaIIyawkward,@Lyrical_Lawyer *hugs* im sorry to hear that. I wish there was something I could do ,,,,,
0,2262126817,Sat Jun 20 21:56:09 PDT 2009,NO_QUERY,uacory,Nooooooo they cancelled Nip/Tuck ,,,,,
4,1565104650,Mon Apr 20 05:54:42 PDT 2009,NO_QUERY,trav1sty,@Jasperblu gonna be in the 70s! ,,,,,
0,1827804226,Sun May 17 11:28:59 PDT 2009,NO_QUERY,tgirl567,Have 2 study 4 my math test tomorrow ,,,,,
0,2018215694,Wed Jun 03 09:37:08 PDT 2009,NO_QUERY,AdriaandeJongh,Back from my third user test at W!games... They are probably going to decline my application ,,,,,
4,1755280685,Sun May 10 08:43:59 PDT 2009,NO_QUERY,ThatsSoLope,@iamdavidcook I can't =[ But i'll be listening to that song ,,,,,
4,1551363752,Sat Apr 18 08:51:41 PDT 2009,NO_QUERY,kendiixd,so i guesss im not in coolifornia anymore how exiting ,,,,,
0,2002794918,Tue Jun 02 05:10:41 PDT 2009,NO_QUERY,KatelynnKelly,so i remembered that this is the one site i can actually use in  school that isn't blocked...how interesting...web design=boredome ,,,,,
0,2205141291,Wed Jun 17 04:03:29 PDT 2009,NO_QUERY,wowitsaubrey,back hurts ,,,,,
4,1694725721,Mon May 04 03:52:54 PDT 2009,NO_QUERY,gabysummers,Today is a tuff day...g'morning ,,,,,
4,1985910385,Sun May 31 18:00:23 PDT 2009,NO_QUERY,lollipopNsukers,@neo_pepper  @bail_meister  sorry I got caught up in it!! Haha ,,,,,
0,2175882101,Mon Jun 15 02:16:15 PDT 2009,NO_QUERY,quliit,I'm sick and tired of not being able to sleep.  It's not fair.,,,,,
4,2047943630,Fri Jun 05 14:25:07 PDT 2009,NO_QUERY,AlyssaStumper,At daytona lagoon with shane shawn and jeremy ,,,,,
4,1833378318,Sun May 17 23:06:04 PDT 2009,NO_QUERY,anomalist,"@PrinceEddy Exactly, getting to the callbacks is a miracle in itself. ",,,,,
0,2238016457,Fri Jun 19 06:42:05 PDT 2009,NO_QUERY,Mindluvsoul,OMG Sunshine (my car) won't start    guess that's what I get for being snobby &amp, not wanting 2 get gas in the rain ...,,,,
0,2176712432,Mon Jun 15 04:34:28 PDT 2009,NO_QUERY,KrisMunro,twitterific on the ipod touch/iphone still doesnt work due to the #Twitpocalypse  ,,,,,
4,1552067955,Sat Apr 18 10:42:12 PDT 2009,NO_QUERY,Sophhs,@xDKrystal happy birthday btw ,,,,,
0,1992127430,Mon Jun 01 08:14:45 PDT 2009,NO_QUERY,hannahkin,"@lufii cherryYUMYUM  I foudn more awesome pics of Yu too... but you don't care  Never mind, Kiro is still hot too!! &lt;3",,,,,
0,2235682875,Fri Jun 19 01:48:59 PDT 2009,NO_QUERY,adammpanda,i really want a bacon sandwich but i dont think i should have one  xo,,,,,
4,2048305207,Fri Jun 05 14:59:27 PDT 2009,NO_QUERY,Dastream,time for food and ice  cream  gummy,,,,,
4,2000972440,Mon Jun 01 23:28:28 PDT 2009,NO_QUERY,enamoredsoul,@xmellyssax thank u!  i appreciate that!,,,,,
4,1754573604,Sun May 10 06:43:30 PDT 2009,NO_QUERY,KennyEliasson,"Of to watch some soccer, Halmstad vs. ï¿½rgryte ",,,,,
0,2015629343,Wed Jun 03 05:08:50 PDT 2009,NO_QUERY,bao3,"@UberTwiter I'm sorry ,BIS cannt work In China   .Can #Ubertwitter develop to let us use private API ? We Need Ubertwitter",,,,,
0,1695056324,Mon May 04 05:03:45 PDT 2009,NO_QUERY,khetans,Working from home due to sickness. Sinus ,,,,,
0,2228329514,Thu Jun 18 14:18:15 PDT 2009,NO_QUERY,jayteebee,"@doorofkukondo same happened to me a while ago, the battery decided against all that charging nonsense. Was a sad trip to the Apple store ",,,,,
4,2061920977,Sat Jun 06 21:55:05 PDT 2009,NO_QUERY,itsmqtt,"Just about to turn 6am, and I'm up and ready for the day. ",,,,,
0,1564828867,Mon Apr 20 05:03:57 PDT 2009,NO_QUERY,cocoababy,wondering why it had to start raining.  I definitely don't like driving in the rain. Makes me want to stay in the bed all day!,,,,,
0,2285948324,Mon Jun 22 15:47:44 PDT 2009,NO_QUERY,asianfilip_kid,I'm tired of doing the same routine everyday!!.......   -im tired-,,,,,
0,1677901844,Sat May 02 04:35:06 PDT 2009,NO_QUERY,thementalkavity,Good Saturday morning lil kavities. Gotta go to work today ,,,,,
4,2058672393,Sat Jun 06 15:24:14 PDT 2009,NO_QUERY,mariabroccoli,I think i am in love all over again...w/ the Backstreet Boys and *Nsync...i love watching/listening to their old music! ,,,,,
0,2188771018,Mon Jun 15 22:31:49 PDT 2009,NO_QUERY,danvin,@moomooaudrey ouch ,,,,,
4,1751142560,Sat May 09 18:45:52 PDT 2009,NO_QUERY,spncrcvngh,now watching kill bill vol. 1  i love movies so much.,,,,,
0,1997175776,Mon Jun 01 16:23:15 PDT 2009,NO_QUERY,beePencil,"@LittleMissEmma I walked into that, didn't I...? ",,,,,
0,1999217937,Mon Jun 01 19:50:33 PDT 2009,NO_QUERY,LuvToSparkLe,I can not believe I spent so much on textbooks today  it seems too much for short summer classes. For the fall it's ebay/amazon! LoL,,,,,
0,1835594655,Mon May 18 06:20:31 PDT 2009,NO_QUERY,kate38381849,@x3Dimitra OMG missed you more  im good thankss &amp,&amp, chu?,,,
0,1977453738,Sat May 30 21:00:32 PDT 2009,NO_QUERY,ggumboots,GTFO INFLAMED TASTEBUDS AND CANKAR SORES. YOU ARE NOT WANTED ,,,,,
0,2071509348,Sun Jun 07 19:30:45 PDT 2009,NO_QUERY,freiherrKvK,"@diazerva, @AmberRaynexxx, I hear you. Up here, on top of on-ice poop, this year was a neverending saga of Coach, player and owner drama ",,,,,
0,1976967811,Sat May 30 19:43:46 PDT 2009,NO_QUERY,VicNg,Hanging out with fobby @jcd014 watching the king lose another ecf ,,,,,
0,2053746428,Sat Jun 06 05:34:30 PDT 2009,NO_QUERY,NOEYJUNGKO,On da way to CTW to get that top !poor me ,,,,,
0,1973758220,Sat May 30 11:46:36 PDT 2009,NO_QUERY,dragginphly,I can't seem to upload a new pic to my account. ,,,,,
0,2266552887,Sun Jun 21 08:42:18 PDT 2009,NO_QUERY,DominoBond,@omg_pichu goood!!  How are you??  It sucks you gotta work today! ,,,,,
0,2175022087,Sun Jun 14 23:53:34 PDT 2009,NO_QUERY,rew632,Still going..... Not sure how.. ,,,,,
0,2219279267,Thu Jun 18 00:11:01 PDT 2009,NO_QUERY,MysticDews,Temperature here in Lucknow is so painfully high! ,,,,,
4,2052849907,Sat Jun 06 02:16:01 PDT 2009,NO_QUERY,FiHowie,"morning all! Busy day of housework before my friend comes to stay, pah! But then laughs and wine shall follow, yay! Enjoy your weekends ",,,,,
4,1557980855,Sun Apr 19 06:49:16 PDT 2009,NO_QUERY,NurseSophieH,China buffet king was awesome!! ï¿½6 all u can eat! And a pint of magners on this lovely summer day ,,,,,
4,1834999390,Mon May 18 04:51:10 PDT 2009,NO_QUERY,crazytwism,"@wanderblah If its anytime after the 12th of Jun, then mostly I will be there in Mumbai! ",,,,,
4,2058162307,Sat Jun 06 14:23:23 PDT 2009,NO_QUERY,kitty87228,@leleana Yeahhhhh!!!! That sounds like a plan  we can go to universal studios and such XD,,,,,
0,1834936559,Mon May 18 04:40:04 PDT 2009,NO_QUERY,GauraaRooney,stabbing pain in my incisor. ODed on jelly bean  score. been taken care off though. can't happen anymore. it got over.,,,,,
4,1833983611,Mon May 18 01:10:55 PDT 2009,NO_QUERY,Kellosaurousrex,@Kourdy hahaha... i'm going to work another shift just like it again tonight... it's only for the money ,,,,,
4,2044499423,Fri Jun 05 09:26:55 PDT 2009,NO_QUERY,smillerunr,"early morning, listening to the getup kids anthology, drinking fresh coffee, rain outside. life is really great ",,,,,
0,1992164897,Mon Jun 01 08:18:40 PDT 2009,NO_QUERY,JoryHasAMolotov,Ouch..  so that was probably a bad idea...,,,,,
4,2179255697,Mon Jun 15 08:51:27 PDT 2009,NO_QUERY,ImJstaGirl,did get 2 work extra early ,,,,,
4,1694768494,Mon May 04 04:02:55 PDT 2009,NO_QUERY,melyssawithay,"aww, jon ryan bob and greta in one picture? how adorable  and it brightens my morning, ty jon walker",,,,,
0,2223899799,Thu Jun 18 08:50:53 PDT 2009,NO_QUERY,amourissimaa,"I swear I'm missing tons of my jeans.  If you have borrowed a pair, let me know! I just want to know if they're still around or not. lmao",,,,,
0,2264214022,Sun Jun 21 03:08:40 PDT 2009,NO_QUERY,VAMPHOENIX,@JessicaSwann btw i was on call too ... too bad i cudnt share my opinion!! ,,,,,
4,1564906268,Mon Apr 20 05:19:08 PDT 2009,NO_QUERY,zilahu,Link: Computer science in JavaScript: Linked list | NCZOnline - A JavaScript hatï¿½rozottan programnyelv  http://tumblr.com/x8f1mex2r,,,,,
0,2261509195,Sat Jun 20 20:54:14 PDT 2009,NO_QUERY,temptalia,"@SuiteTaBu i've never heard of either, i don't think i have access to them locally ",,,,,
0,1989437679,Mon Jun 01 01:32:21 PDT 2009,NO_QUERY,BitTube,Up at 06:45 to get an early surf in. It was flat as. ________________________  Now to work.,,,,,
0,1984577248,Sun May 31 15:22:56 PDT 2009,NO_QUERY,erikaANGEL,"okay, i fell in love today...with a guitar. i couldn't get it  my heart broke.",,,,,
4,1978458849,Sat May 30 23:25:16 PDT 2009,NO_QUERY,coliwilso,"lots of time doing nothing and in bed seems to be doing the trick. still coughing, but sore throat abating. feeling much better ",,,,,
0,1827683545,Sun May 17 11:13:43 PDT 2009,NO_QUERY,mary_ann987,"All moved out of the dorm...man im gonna miss my old life, it was amazing. Im a former streetfighter now  *~MJ~*",,,,,
0,2053179930,Sat Jun 06 03:35:14 PDT 2009,NO_QUERY,raydensaintsinn,Will someone come over and change the channel for me...i lost the remote and im sick ,,,,,
4,1991931090,Mon Jun 01 07:54:53 PDT 2009,NO_QUERY,iRexy,@duncan1216 we can bb chat. ,,,,,
0,2210199305,Wed Jun 17 11:17:24 PDT 2009,NO_QUERY,caffeinehit,"Epic day at Caffeinehit HQ. Kudos to @flashingpumpkin. No DrinkTank or Qype party for me, too many deadlines ",,,,,
4,1994114168,Mon Jun 01 11:26:06 PDT 2009,NO_QUERY,Maayanc,"@MorSuban &quot; i remember the exact date: june 11, 2006. it was the day i met my first love...&quot; - from miles to go  aww &lt;3",,,,,
0,1995819152,Mon Jun 01 14:05:44 PDT 2009,NO_QUERY,brianneasher,@jessica_bruce I'm cold! ,,,,,
0,2219106129,Wed Jun 17 23:48:33 PDT 2009,NO_QUERY,buckleyconor,Another one bites the dust   Murray out of Lions tour http://www.rte.ie/sport/rugby/lions/2009/0618/murraye.html #rugby #lions,,,,,
4,1883365794,Fri May 22 08:26:14 PDT 2009,NO_QUERY,MagicDancers,#magictwackle So excited about tonights game! This will be huge if we beat them at home again!!!!!~Megan ,,,,,
4,1979114629,Sun May 31 01:41:49 PDT 2009,NO_QUERY,zoeloveskravid,woke up suddenly very happy considering ,,,,,
4,2181079616,Mon Jun 15 11:20:20 PDT 2009,NO_QUERY,lo_green,"Yes, you should @cakeykell!  ",,,,,
4,1881429460,Fri May 22 04:38:20 PDT 2009,NO_QUERY,CynthiaBuroughs,@SaraJones29 Thanks ,,,,,
4,2002242946,Tue Jun 02 03:37:04 PDT 2009,NO_QUERY,Stutger,&quot,Rutger OS not fully functional yet. System operating at 78%.&quot, Getting older... these weekends... getting harder.. to recover...from. ,,,
0,2205025761,Wed Jun 17 03:45:45 PDT 2009,NO_QUERY,abbieeeee,@HollyWorthy I'm not gunna have enough money cos its only 2 weeks time ,,,,,
0,1558790075,Sun Apr 19 09:24:32 PDT 2009,NO_QUERY,Planck,Been told that there is a launch delay of ï¿½a few daysï¿½  http://tinyurl.com/clqja5,,,,,
4,2014796357,Wed Jun 03 02:43:00 PDT 2009,NO_QUERY,andremartin,@MissGoogle Could I save my piece of chocolate cake for later so maybe one day when I stop by I could get the whole cake by then? ,,,,,
0,2256234342,Sat Jun 20 12:27:59 PDT 2009,NO_QUERY,amy_sutton,Exams next week ,,,,,
0,2266989806,Sun Jun 21 09:26:27 PDT 2009,NO_QUERY,Ice_Elf,Gutted - had a really nice ice cream but the cone snapped and I lost half of it. ,,,,,
0,1997323653,Mon Jun 01 16:39:02 PDT 2009,NO_QUERY,DancingCMovies,@SilogramRice Actually no because there was already a DVD being made ,,,,,
4,1835688928,Mon May 18 06:32:39 PDT 2009,NO_QUERY,niklitt87,"is paying bills, running errands, then work. Fun times ",,,,,
4,1564155521,Mon Apr 20 02:03:25 PDT 2009,NO_QUERY,mintiess,went to city 2day!  spent more than half day lost. lol! now watchin biggest looser.,,,,,
0,2263082609,Sat Jun 20 23:54:49 PDT 2009,NO_QUERY,FullMetalMikey,The Mexicans down the street have a live Ranchero band! All I hear is a TUBA with an alternating bassline... I hate my people sometimes. ,,,,,
4,1989473982,Mon Jun 01 01:40:33 PDT 2009,NO_QUERY,heartbeat1,Not seeing the potential of all this FREE traffic  at your fingertips?You might need to check your own pulse!  http://tinyurl.com/qqw2yd,,,,,
0,1995583033,Mon Jun 01 13:43:23 PDT 2009,NO_QUERY,Gr8ttoess, I keep getting errors on iPhone and it saves okay online but I see nothing,,,,,
4,2044216950,Fri Jun 05 09:02:21 PDT 2009,NO_QUERY,JanaBanana5,@thehunterswife  Oh ok...so far so good on this end  Thanks for the heads up,,,,,
0,2178589376,Mon Jun 15 07:55:25 PDT 2009,NO_QUERY,marehh,last art class. ,,,,,
0,2262419485,Sat Jun 20 22:28:35 PDT 2009,NO_QUERY,Leahh_Vee,@rianepanic  yeah im not aloud... Sorry  tmr kay?,,,,,
0,1834498492,Mon May 18 03:10:00 PDT 2009,NO_QUERY,ellentai,so tired . school was alrights but it went by pretty quick . tennis was fun  gotta study for exams ,,,,,
0,1825734011,Sun May 17 06:40:36 PDT 2009,NO_QUERY,debzzzx,why has everyone only got 2 exams left yet i still have 4 ?! gaaaah no fair! ,,,,,
0,2201006002,Tue Jun 16 19:40:29 PDT 2009,NO_QUERY,aNii_lovee,@ladygagafan1 sad because I do not have the new album of Jonas ,,,,,
4,1999803171,Mon Jun 01 20:51:04 PDT 2009,NO_QUERY,LeftCoastMama,@mooshinindy  I don't think you can complain too much with the Vivienne Tams you have. ,,,,,
0,2018150521,Wed Jun 03 09:31:00 PDT 2009,NO_QUERY,Fashionfeeen,@FLYNAENAE lmao i knooooo  this isnt good boo lol and im stil @fit smh tryna graduate,,,,,
0,2054217487,Sat Jun 06 06:51:02 PDT 2009,NO_QUERY,hirokache,@chibirose boo ,,,,,
0,1961995333,Fri May 29 10:21:38 PDT 2009,NO_QUERY,willlewis,"@natalietran hey Nat, just wondering, why are your videos never available on the iPhone? ",,,,,
0,2328767630,Thu Jun 25 09:58:07 PDT 2009,NO_QUERY,StephieeRosee,dont no why but i can never concentrate on coursework! ,,,,,
0,2187684157,Mon Jun 15 20:38:55 PDT 2009,NO_QUERY,claudy14,i have to sleep  ... but  i canÂ´t :`(,,,,,
0,2232694984,Thu Jun 18 20:15:48 PDT 2009,NO_QUERY,CosmoQueen2900,My head hurts so bad right now. Dang allergies ,,,,,
4,1823446121,Sat May 16 21:59:49 PDT 2009,NO_QUERY,_DINA,@davidgideon I will heed your advice, Thank you   Time is too precious.....,,,,
4,1550735920,Sat Apr 18 07:06:25 PDT 2009,NO_QUERY,prettygirlsonly,In your own way youre perfect!! Pretty girls only!!  // Good morning!!,,,,,
4,1977195127,Sat May 30 20:20:53 PDT 2009,NO_QUERY,BigCitySunshine,sahire imma bang yuh!!  lol &quot,not if i bang yuh first&quot, haha,,,
4,1981390485,Sun May 31 09:03:10 PDT 2009,NO_QUERY,Masaoto,@pOuNd66  but yes I don't like strawberry thats also weird but thats my childhood trauma ,,,,,
4,1760312192,Sun May 10 21:11:50 PDT 2009,NO_QUERY,crooklynn,11:11 - just made a wish. ,,,,,
4,1980554741,Sun May 31 07:04:03 PDT 2009,NO_QUERY,BetsyLoue,"Woohoo my birthday today.Kids brought me breakfast in bed.Bowl of froot loops LOL, and some toast,and juice.    sun is shinning. great day",,,,,
0,2204795720,Wed Jun 17 03:09:09 PDT 2009,NO_QUERY,viccsta,feeling much better today! Wishing i was back at IoW festival though  can you see why....?! http://tinyurl.com/lyc8hf,,,,,
0,1981591016,Sun May 31 09:28:43 PDT 2009,NO_QUERY,Spoiledkitten,@DessArtem aww thank you for the new life XDD but what's life good for if I can't draw porn? ,,,,,
4,2015984616,Wed Jun 03 05:56:27 PDT 2009,NO_QUERY,EmoFlower,i should go have a shower and feel more normal ,,,,,
4,1972065564,Sat May 30 08:29:23 PDT 2009,NO_QUERY,elliebaaaby,loooooooves the sun ,,,,,
4,2060346001,Sat Jun 06 18:43:57 PDT 2009,NO_QUERY,sebcilia4ever,i canÂ´t wait 4 sims 3 expansions!!!!  ,,,,,
0,2000271599,Mon Jun 01 21:45:39 PDT 2009,NO_QUERY,UniqueLunique,just finished my lunCh.. anD so borED heRe.. ,,,,,
0,2235918779,Fri Jun 19 02:24:11 PDT 2009,NO_QUERY,heavenlykevinly,Please let me sleep in peace ,,,,,
0,2065097598,Sun Jun 07 07:53:16 PDT 2009,NO_QUERY,XSchreiHeatherX,i feel.....................BLEHH! im tired and sick and my tummy hurts  hmmm,,,,,
0,1880121065,Fri May 22 00:09:55 PDT 2009,NO_QUERY,mnargelenas,Isn't to happy about working 16hrs. Wish I just had a regular 9 to 5 job...    I wish I could see heather more..I lover her so much!,,,,,
0,2205139463,Wed Jun 17 04:03:13 PDT 2009,NO_QUERY,AlOliver,@GHmltn was wondering how everyone managed to change it-mine won't do anything anyway ,,,,,
0,2201086364,Tue Jun 16 19:47:09 PDT 2009,NO_QUERY,DWsBrewster,"@Maureen12683 Yes,,,unfortunately @ebassman is a Sox fan...and unfortunately I can't rub in a Cubs win 2night since they cancelled ",,,,,
4,2056316518,Sat Jun 06 10:55:28 PDT 2009,NO_QUERY,redsoxmonkey,The cold weather is gone...its gorgeous out. ,,,,,
4,1990270696,Mon Jun 01 04:23:48 PDT 2009,NO_QUERY,viltsukas,"oh god, it's so hot outside...  but i love this weather.",,,,,
4,2065362620,Sun Jun 07 08:26:23 PDT 2009,NO_QUERY,ivyysaurr,and so i finish my looong poem story thing for ext eng  pretty proud actually! i'm happy,,,,,
4,1825913570,Sun May 17 07:12:17 PDT 2009,NO_QUERY,srrichie,Working weekend. Processing + Arduino + SSC-32 + Servomotors + Laser Papercut ,,,,,
0,2002872163,Tue Jun 02 05:22:03 PDT 2009,NO_QUERY,halvfet,The Beatles said &quot,almost finished&quot, with New Orleans! ,,,
4,1563974355,Mon Apr 20 01:08:11 PDT 2009,NO_QUERY,lesley007,Come on don't be shy!! Add me on facebook. Lesley pickering. ,,,,,
0,1753318018,Sun May 10 01:03:39 PDT 2009,NO_QUERY,taniajannoun,hate sunday ,,,,,
0,2237267541,Fri Jun 19 05:30:04 PDT 2009,NO_QUERY,Paige_Hill,It's raining. ,,,,,
0,2255713033,Sat Jun 20 11:40:37 PDT 2009,NO_QUERY,wernyhora,im learnin math ... ,,,,,
4,1957593095,Fri May 29 00:59:26 PDT 2009,NO_QUERY,Anitya,"Yay, start of weekend: working on a new site ",,,,,
4,1991569215,Mon Jun 01 07:16:36 PDT 2009,NO_QUERY,hollyhalvorsen,@deesofierce haha!! episode 11's great right?  its def. one of my favs. shirtless all guys dance parties #FTFW.,,,,,
4,1971016828,Sat May 30 05:58:19 PDT 2009,NO_QUERY,BryScottY100,"@lorilewis does jus' or wonderin' save on characters, or is just part of the &quot;cool&quot; tweet slang?  Just wondering ",,,,,
0,2188582947,Mon Jun 15 22:09:57 PDT 2009,NO_QUERY,NatalieAndresen,Good morning....or not....its mornings but its not good ,,,,,
0,2001219864,Tue Jun 02 00:11:47 PDT 2009,NO_QUERY,nicolepelton,"LOVE my new home... But when my sister is gone during the week, it gets a little lonely  at least I got a tv and internet...",,,,,
4,2053882291,Sat Jun 06 05:59:01 PDT 2009,NO_QUERY,knowsnotmuch,@fartingpen Saloon-&gt,Star Trek? Go where every man goes and then boldly go where no man has gone before? Star Trek is on my must see list ,,,,
4,2001781265,Tue Jun 02 02:03:06 PDT 2009,NO_QUERY,judofyr,@rick_2047 oh I meant &quot,following&quot, like &quot,haskell is a cool language which I too should learn soon&quot, ,
4,1564647619,Mon Apr 20 04:24:17 PDT 2009,NO_QUERY,Ahmazinqqlu,urqhh no nikes today ! uggs mann  cause every peroid lmaooo cellme pleasee !,,,,,
0,2068493089,Sun Jun 07 14:10:29 PDT 2009,NO_QUERY,Techno_Barista,@harisn Still miserable cuz my ears are plugged  I feel like I'm living under water for the past couple of days.,,,,,
4,2071542724,Sun Jun 07 19:33:58 PDT 2009,NO_QUERY,biancasousa,@tommcfly Good night Tom and good dreams too. ,,,,,
4,1966320016,Fri May 29 17:32:55 PDT 2009,NO_QUERY,imissdan,Starship Troopers and insomnia are an entertaining combination ,,,,,
0,2265327669,Sun Jun 21 06:20:00 PDT 2009,NO_QUERY,nnDjeff,@xMarshmellows Awww ,,,,,
0,2039942212,Thu Jun 04 23:12:19 PDT 2009,NO_QUERY,Kris_Tat_1,@JesseMcCartney You really should come to Portland OR...it's been years since I've been able to go to a concert ,,,,,
0,1882794058,Fri May 22 07:29:51 PDT 2009,NO_QUERY,Jivanesia,@ruthafrita Adam Lambert ,,,,,
0,2202121658,Tue Jun 16 21:16:29 PDT 2009,NO_QUERY,jkgirl4ever,@jordanknight never mind ...that link didn't work..there is a post how nobody can pass u on twitter but can't get the  link 2 work ,,,,,
0,2227803978,Thu Jun 18 13:39:14 PDT 2009,NO_QUERY,ghxststories,@jackfaulkner really? I thought I was sorted for life ,,,,,
4,1563758351,Mon Apr 20 00:08:14 PDT 2009,NO_QUERY,Fuzzie_74,@rperdio haha thanks  ,,,,,
4,2181675971,Mon Jun 15 12:08:52 PDT 2009,NO_QUERY,googz910,@lizvig nice background ,,,,,
0,2056797727,Sat Jun 06 11:48:48 PDT 2009,NO_QUERY,Silverlush,I actually put the heating on this morning. It was freezing. So much for the bloody BBQ summer the weather people predicted ,,,,,
0,2053880724,Sat Jun 06 05:58:45 PDT 2009,NO_QUERY,j4fnyc,i feel like such a hypebeast  http://ff.im/3EEyQ,,,,,
0,1557446578,Sun Apr 19 04:10:03 PDT 2009,NO_QUERY,treehugger92,"So yea, no in-service day, back at school as normal tomorrow... suckfest ",,,,,
4,1882358132,Fri May 22 06:43:38 PDT 2009,NO_QUERY,JavaSTL,@vanceopel Not that there's anything wrong with recruiters...  Thanks for presenting!,,,,,
4,2178369353,Mon Jun 15 07:36:03 PDT 2009,NO_QUERY,luvlee_ashh,how about them Lakerssssss ,,,,,
4,1834253232,Mon May 18 02:13:14 PDT 2009,NO_QUERY,ozdj,@fumpT No need to do anything ,,,,,
0,1976531127,Sat May 30 18:22:17 PDT 2009,NO_QUERY,mmmj,Y aint coming home today  Sigh.,,,,,
4,1972294713,Sat May 30 08:57:24 PDT 2009,NO_QUERY,ZoeLeeds93,YES CHELSEA WIN !!! haha fuck u everton ,,,,,
0,2033409641,Thu Jun 04 12:39:55 PDT 2009,NO_QUERY,iTouchiReview,my browser says that YouTube is not here anymore for a little while ,,,,,
0,1835911406,Mon May 18 07:00:12 PDT 2009,NO_QUERY,zendee_vintage,is bored right now ,,,,,
4,2005513634,Tue Jun 02 09:48:17 PDT 2009,NO_QUERY,Ducky562,Good moring to all my loves watching tv with my dog ,,,,,
0,2227126510,Thu Jun 18 12:48:35 PDT 2009,NO_QUERY,LEGENDARYDOLCE,@frankcross have fun my love..wish i was there ,,,,,
0,2288468100,Mon Jun 22 19:12:03 PDT 2009,NO_QUERY,ftskayla,PLEASE RAINNNNNNNN! please? ,,,,,
0,2178835033,Mon Jun 15 08:16:18 PDT 2009,NO_QUERY,KristinNicolexo,@MrsPinkyIvory , aww pinky  I'll keep you in my prayers. hope things get better for you,,,,
0,2060879936,Sat Jun 06 19:45:28 PDT 2009,NO_QUERY,Vickiedoherty, .........not really a good night guys ! buu huu,,,,,
4,1881031504,Fri May 22 03:21:45 PDT 2009,NO_QUERY,ena2345,"@gandalfar wow, another Ena was born since the last time I checked. There are 18 of us now ",,,,,
0,2256527833,Sat Jun 20 12:54:46 PDT 2009,NO_QUERY,baneen,@curligirl oh dear ,,,,,
0,2218383392,Wed Jun 17 22:22:57 PDT 2009,NO_QUERY,PnHGardens,"OMG don't ya just love people who so wanna be you, and try and steal your identity.. sad little people ",,,,,
0,2287902046,Mon Jun 22 18:27:00 PDT 2009,NO_QUERY,Mello_Love,@sunflower_seeds oh  well I WAS CONCERNEDED.,,,,,
0,1689002180,Sun May 03 12:24:02 PDT 2009,NO_QUERY,ShelbyNicholeH,"Ugh, i really dont wanna leave florida  Its beautiful and the people i met are too- absolutely amazing.",,,,,
0,2325951409,Thu Jun 25 06:19:33 PDT 2009,NO_QUERY,jadedwish,"Wtf, I must be really ugly or funny looking because I can't make any friends here my own age.  self-esteem -10",,,,,
4,2046363406,Fri Jun 05 12:04:20 PDT 2009,NO_QUERY,paulalantaylor,@DavidEllis Go get spannered on Huntington Beach   Spannered means wellied.  Or shit-faced drunk.,,,,,
4,2184368694,Mon Jun 15 15:48:30 PDT 2009,NO_QUERY,ashley02,got this from a friends facebook. how heart warming.  http://tinyurl.com/c3ugu2,,,,,
0,1984336257,Sun May 31 14:54:31 PDT 2009,NO_QUERY,Ems_009,"wants to watch the mtv movie awards, but is sure she won't have time to... ",,,,,
0,2062073567,Sat Jun 06 22:16:14 PDT 2009,NO_QUERY,erinkarenina,Waiting for my hubby. I miss my girls! @onyaagorjes fubii and danty also nane ,,,,,
4,2052764574,Sat Jun 06 01:56:07 PDT 2009,NO_QUERY,BEAEZE,@Wafirosli  I never drink red bull.. I'll try if I got a chance to buy ,,,,,
4,1694034056,Mon May 04 00:47:22 PDT 2009,NO_QUERY,deucehartley,9100 tweets....just living the rockstar life one tweet at a time. ,,,,,
4,1824110478,Sun May 17 00:04:53 PDT 2009,NO_QUERY,jenessataylor,@taylorswift13 ur portland concert was amazing! ur so inspirational and def my idol! ,,,,,
0,2174659437,Sun Jun 14 23:01:38 PDT 2009,NO_QUERY,esnayoon, they say it's sold out. Epic fail!!,,,,,
0,1676975492,Fri May 01 23:56:39 PDT 2009,NO_QUERY,AshleyPerry42,wow.... just... wow.. ,,,,,
4,2064398540,Sun Jun 07 06:09:24 PDT 2009,NO_QUERY,joegbs,F1 in surround sound is amazing ,,,,,
0,1685454600,Sun May 03 00:27:54 PDT 2009,NO_QUERY,michael_dunn,"@austinguess I tried searching for you on steam, but it said that name didn't exist. ",,,,,
4,2002215632,Tue Jun 02 03:31:47 PDT 2009,NO_QUERY,xLalala_Laandx3,Try to learn French ,,,,,
4,2176036045,Mon Jun 15 02:43:37 PDT 2009,NO_QUERY,misskate13,is singing again  things must be looking up!,,,,,
4,1983641380,Sun May 31 13:32:55 PDT 2009,NO_QUERY,musicplease900,does anyone have any new music???... i am in need of some new stuff ,,,,,
